model-1578259329,1578260424.766,1.0, 0.0004, 0.907, 0.011, 4
model-1578259329,1578260450.791,1.0, 0.0006, 0.917, 0.0098, 4
model-1578259329,1578260477.027,0.875, 0.0077, 0.908, 0.0109, 4
model-1578259329,1578260512.058,0.875, 0.0174, 0.918, 0.0102, 5
model-1578259329,1578260537.69,0.938, 0.0058, 0.936, 0.0081, 5
model-1578259329,1578260563.443,0.938, 0.0063, 0.924, 0.0093, 5
model-1578259329,1578260589.432,1.0, 0.0008, 0.92, 0.0093, 5
model-1578259329,1578260615.781,1.0, 0.0008, 0.926, 0.0088, 5
model-1578259329,1578260641.644,0.938, 0.0112, 0.913, 0.0108, 5
model-1578259329,1578260667.682,0.812, 0.0241, 0.912, 0.0105, 5
model-1578259329,1578260693.818,0.75, 0.022, 0.923, 0.0094, 5
model-1578259329,1578260728.677,0.812, 0.0277, 0.923, 0.0087, 6
model-1578259329,1578260755.083,0.938, 0.0106, 0.927, 0.009, 6
model-1578259329,1578260781.115,1.0, 0.0008, 0.93, 0.0083, 6
model-1578259329,1578260807.398,1.0, 0.0027, 0.923, 0.0093, 6
model-1578259329,1578260833.523,0.875, 0.0144, 0.925, 0.0091, 6
model-1578259329,1578260859.634,1.0, 0.0005, 0.94, 0.0073, 6
model-1578259329,1578260886.119,0.938, 0.0091, 0.913, 0.0102, 6
model-1578259329,1578260912.159,0.875, 0.0173, 0.927, 0.0088, 6
model-1578259329,1578260947.367,0.938, 0.0069, 0.911, 0.0104, 7
model-1578259329,1578260973.376,0.938, 0.0101, 0.93, 0.0086, 7
model-1578259329,1578260999.673,1.0, 0.001, 0.926, 0.0086, 7
model-1578259329,1578261025.245,0.812, 0.0163, 0.918, 0.0098, 7
model-1578259329,1578261050.6,0.938, 0.011, 0.939, 0.0068, 7
model-1578259329,1578261077.009,0.875, 0.012, 0.928, 0.0092, 7
model-1578259329,1578261103.133,0.875, 0.0143, 0.938, 0.007, 7
model-1578259329,1578261129.394,0.938, 0.0077, 0.933, 0.008, 7
model-1578259329,1578261163.844,1.0, 0.001, 0.929, 0.0087, 8
model-1578259329,1578261189.247,0.875, 0.0176, 0.906, 0.0102, 8
model-1578259329,1578261215.62,1.0, 0.0001, 0.93, 0.0087, 8
model-1578259329,1578261241.599,1.0, 0.0003, 0.934, 0.0084, 8
model-1578259329,1578261267.757,0.875, 0.02, 0.927, 0.0085, 8
model-1578259329,1578261294.169,1.0, 0.0011, 0.923, 0.0096, 8
model-1578259329,1578261319.758,1.0, 0.0023, 0.938, 0.0073, 8
model-1578259329,1578261346.109,0.75, 0.0154, 0.934, 0.0084, 8
model-1578259329,1578261380.994,1.0, 0.0003, 0.957, 0.0052, 9
model-1578259329,1578261407.539,1.0, 0.0038, 0.96, 0.0055, 9
model-1578259329,1578261433.559,0.812, 0.0179, 0.928, 0.0089, 9
model-1578259329,1578261459.87,1.0, 0.0015, 0.92, 0.0091, 9
model-1578259329,1578261485.941,0.938, 0.009, 0.942, 0.0074, 9
model-1578259329,1578261511.524,0.938, 0.0081, 0.943, 0.0067, 9
model-1578259329,1578261537.243,0.875, 0.0145, 0.937, 0.0074, 9
model-1578259329,1578261562.747,1.0, 0.0, 0.947, 0.0067, 9
model-1578259329,1578261597.111,0.938, 0.0091, 0.946, 0.0065, 10
model-1578259329,1578261623.265,1.0, 0.0007, 0.945, 0.0065, 10
model-1578259329,1578261649.346,0.938, 0.0087, 0.943, 0.0068, 10
model-1578259329,1578261675.785,1.0, 0.0003, 0.946, 0.0068, 10
model-1578259329,1578261701.375,1.0, 0.0006, 0.939, 0.0067, 10
model-1578259329,1578261727.12,1.0, 0.0009, 0.938, 0.0072, 10
model-1578259329,1578261753.195,1.0, 0.0005, 0.942, 0.007, 10
model-1578259329,1578261779.15,1.0, 0.0028, 0.927, 0.0082, 10
model-1578259329,1578261814.479,1.0, 0.0018, 0.933, 0.0082, 11
model-1578259329,1578261840.378,0.812, 0.0243, 0.935, 0.0075, 11
model-1578259329,1578261866.628,0.938, 0.0069, 0.95, 0.0056, 11
model-1578259329,1578261892.135,1.0, 0.0003, 0.931, 0.0083, 11
model-1578259329,1578261918.342,0.938, 0.0066, 0.961, 0.0052, 11
model-1578259329,1578261944.603,1.0, 0.0014, 0.956, 0.0054, 11
model-1578259329,1578261970.76,0.938, 0.0091, 0.938, 0.0069, 11
model-1578259329,1578261997.347,0.938, 0.0076, 0.953, 0.0061, 11
model-1578259329,1578262032.208,1.0, 0.0009, 0.954, 0.0056, 12
model-1578259329,1578262058.572,0.875, 0.0128, 0.92, 0.0091, 12
model-1578259329,1578262084.672,1.0, 0.0, 0.946, 0.0066, 12
model-1578259329,1578262110.916,0.812, 0.027, 0.948, 0.0057, 12
model-1578259329,1578262137.353,1.0, 0.0033, 0.937, 0.0075, 12
model-1578259329,1578262163.54,0.875, 0.016, 0.952, 0.0061, 12
model-1578259329,1578262189.281,0.938, 0.0057, 0.94, 0.0069, 12
model-1578259329,1578262215.464,1.0, 0.0016, 0.955, 0.0054, 12
model-1578259329,1578262251.172,0.938, 0.0063, 0.949, 0.0067, 13
model-1578259329,1578262277.522,0.938, 0.0096, 0.935, 0.0079, 13
model-1578259329,1578262303.023,0.938, 0.008, 0.941, 0.0075, 13
model-1578259329,1578262329.512,1.0, 0.0, 0.948, 0.006, 13
model-1578259329,1578262355.714,1.0, 0.0002, 0.953, 0.0057, 13
model-1578259329,1578262381.329,1.0, 0.0013, 0.958, 0.0051, 13
model-1578259329,1578262407.113,0.938, 0.0066, 0.956, 0.0057, 13
model-1578259329,1578262433.431,1.0, 0.0004, 0.952, 0.0058, 13
