model-1578053351,1578053366.591,0.133, 0.0708, 0.041, 0.0725, 0
model-1578053351,1578053379.521,0.4, 0.0617, 0.169, 0.0695, 0
model-1578053351,1578053392.399,0.4, 0.0481, 0.405, 0.058, 0
model-1578053351,1578053405.444,0.267, 0.066, 0.521, 0.052, 0
model-1578053351,1578053418.529,0.533, 0.043, 0.55, 0.0491, 0
model-1578053351,1578053431.385,0.667, 0.0366, 0.629, 0.0442, 0
model-1578053351,1578053451.191,0.667, 0.0359, 0.63, 0.0386, 1
model-1578053351,1578053464.045,0.733, 0.032, 0.741, 0.0313, 1
model-1578053351,1578053477.072,0.8, 0.0379, 0.756, 0.0308, 1
model-1578053351,1578053489.902,0.667, 0.0294, 0.796, 0.0261, 1
model-1578053351,1578053502.708,0.867, 0.0135, 0.808, 0.024, 1
model-1578053351,1578053515.624,0.867, 0.0194, 0.801, 0.0256, 1
model-1578053351,1578053535.312,0.867, 0.0118, 0.824, 0.022, 2
model-1578053351,1578053548.486,0.8, 0.0183, 0.847, 0.0204, 2
model-1578053351,1578053561.401,0.867, 0.0135, 0.828, 0.0225, 2
model-1578053351,1578053574.353,0.867, 0.0157, 0.86, 0.0189, 2
model-1578053351,1578053587.366,0.733, 0.03, 0.843, 0.0207, 2
model-1578053351,1578053600.301,0.733, 0.0304, 0.833, 0.0209, 2
model-1578053351,1578053620.264,1.0, 0.0006, 0.893, 0.0153, 3
model-1578053351,1578053633.071,0.8, 0.0196, 0.872, 0.017, 3
model-1578053351,1578053645.991,0.933, 0.0124, 0.883, 0.0153, 3
model-1578053351,1578053658.797,0.933, 0.008, 0.9, 0.0143, 3
model-1578053351,1578053671.75,1.0, 0.001, 0.883, 0.0155, 3
model-1578053351,1578053684.636,0.933, 0.0127, 0.881, 0.0164, 3
model-1578053351,1578053704.602,0.933, 0.0047, 0.898, 0.0141, 4
model-1578053351,1578053717.362,1.0, 0.0013, 0.879, 0.0166, 4
model-1578053351,1578053730.176,0.933, 0.007, 0.909, 0.0135, 4
model-1578053351,1578053743.331,0.933, 0.0085, 0.907, 0.0131, 4
model-1578053351,1578053756.166,0.933, 0.0072, 0.893, 0.014, 4
model-1578053351,1578053768.965,0.867, 0.0191, 0.907, 0.0138, 4
model-1578053351,1578053788.715,0.933, 0.006, 0.924, 0.0118, 5
model-1578053351,1578053801.737,1.0, 0.002, 0.919, 0.0116, 5
model-1578053351,1578053814.882,0.867, 0.0117, 0.911, 0.0122, 5
model-1578053351,1578053827.826,1.0, 0.0002, 0.902, 0.0142, 5
model-1578053351,1578053840.776,1.0, 0.0012, 0.927, 0.0114, 5
model-1578053351,1578053853.809,0.933, 0.0134, 0.924, 0.0113, 5
model-1578053351,1578053874.115,1.0, 0.0013, 0.87, 0.0169, 6
model-1578053351,1578053887.129,0.933, 0.0103, 0.92, 0.0123, 6
model-1578053351,1578053900.188,0.933, 0.0111, 0.928, 0.0106, 6
model-1578053351,1578053913.187,1.0, 0.0018, 0.897, 0.0135, 6
model-1578053351,1578053926.158,0.933, 0.0115, 0.915, 0.0117, 6
model-1578053351,1578053939.541,1.0, 0.0, 0.928, 0.0102, 6
model-1578053351,1578053960.411,1.0, 0.0002, 0.928, 0.0101, 7
model-1578053351,1578053973.662,0.933, 0.0108, 0.925, 0.0106, 7
model-1578053351,1578053986.701,0.867, 0.0116, 0.929, 0.0101, 7
model-1578053351,1578053999.898,0.933, 0.0073, 0.934, 0.0107, 7
model-1578053351,1578054013.18,1.0, 0.0, 0.931, 0.0101, 7
model-1578053351,1578054026.169,0.933, 0.0093, 0.931, 0.01, 7
model-1578053351,1578054046.174,1.0, 0.0001, 0.944, 0.0096, 8
model-1578053351,1578054059.237,0.933, 0.0095, 0.936, 0.0101, 8
model-1578053351,1578054072.507,0.867, 0.0153, 0.932, 0.0096, 8
model-1578053351,1578054085.483,0.933, 0.0122, 0.94, 0.0093, 8
model-1578053351,1578054098.461,1.0, 0.0009, 0.908, 0.012, 8
model-1578053351,1578054111.463,1.0, 0.0033, 0.937, 0.0092, 8
model-1578053351,1578054131.533,1.0, 0.0011, 0.949, 0.0086, 9
model-1578053351,1578054144.616,1.0, 0.0001, 0.936, 0.0096, 9
model-1578053351,1578054157.834,1.0, 0.0012, 0.946, 0.0089, 9
model-1578053351,1578054170.98,0.933, 0.0052, 0.947, 0.0087, 9
model-1578053351,1578054183.99,0.933, 0.009, 0.951, 0.0079, 9
model-1578053351,1578054197.107,0.933, 0.0085, 0.914, 0.0124, 9
