model-1578139883,1578139937.286,0.067, 0.0708, 0.0, 0.0728, 0
model-1578139883,1578139980.059,0.067, 0.07, 0.0, 0.0739, 0
model-1578139883,1578140022.466,0.267, 0.0657, 0.227, 0.0706, 0
model-1578139883,1578140061.867,0.267, 0.0617, 0.346, 0.0642, 0
model-1578139883,1578140097.652,0.333, 0.0498, 0.386, 0.0588, 0
model-1578139883,1578140132.547,0.533, 0.0555, 0.36, 0.0582, 0
model-1578139883,1578140168.158,0.6, 0.043, 0.317, 0.0611, 0
model-1578139883,1578140200.488,0.533, 0.0415, 0.496, 0.0475, 0
model-1578139883,1578140231.077,0.667, 0.0324, 0.434, 0.0516, 0
model-1578139883,1578140259.614,0.733, 0.025, 0.483, 0.0498, 0
model-1578139883,1578140287.045,0.8, 0.0203, 0.614, 0.0412, 0
model-1578139883,1578140313.329,0.933, 0.0118, 0.649, 0.0395, 0
model-1578139883,1578140340.308,1.0, 0.0054, 0.691, 0.0344, 0
model-1578139883,1578140352.911,0.667, 0.0296, 0.696, 0.0347, 1
model-1578139883,1578140365.392,0.8, 0.0201, 0.699, 0.0339, 1
model-1578139883,1578140377.895,0.867, 0.0154, 0.715, 0.0325, 1
model-1578139883,1578140390.373,0.867, 0.0198, 0.705, 0.0335, 1
model-1578139883,1578140402.875,0.733, 0.0256, 0.794, 0.0246, 1
model-1578139883,1578140415.714,0.933, 0.0159, 0.751, 0.0297, 1
model-1578139883,1578140428.482,0.733, 0.0277, 0.779, 0.0272, 1
model-1578139883,1578140441.076,0.8, 0.0229, 0.768, 0.0274, 1
model-1578139883,1578140453.654,0.8, 0.0221, 0.816, 0.0226, 1
model-1578139883,1578140466.104,0.867, 0.0171, 0.793, 0.0243, 1
model-1578139883,1578140478.864,0.867, 0.0225, 0.799, 0.0243, 1
model-1578139883,1578140491.795,0.8, 0.0218, 0.817, 0.0231, 1
model-1578139883,1578140504.519,1.0, 0.0064, 0.758, 0.0282, 1
