model-1578006479,1578006491.842,0.0, 0.0719, 0.119, 0.0707, 0
model-1578006479,1578006502.657,0.4, 0.0449, 0.298, 0.0624, 0
model-1578006479,1578006513.354,0.667, 0.0373, 0.627, 0.0396, 0
model-1578006479,1578006524.183,0.933, 0.0093, 0.779, 0.0271, 0
model-1578006479,1578006537.429,0.867, 0.0119, 0.854, 0.0206, 1
model-1578006479,1578006548.271,0.8, 0.0183, 0.877, 0.0168, 1
model-1578006479,1578006559.017,1.0, 0.0002, 0.902, 0.0155, 1
model-1578006479,1578006569.699,0.867, 0.022, 0.948, 0.011, 1
model-1578006479,1578006583.618,1.0, 0.0001, 0.975, 0.0081, 2
model-1578006479,1578006594.32,0.933, 0.0103, 0.908, 0.015, 2
model-1578006479,1578006605.056,0.933, 0.0127, 0.95, 0.0111, 2
model-1578006479,1578006615.889,0.933, 0.0048, 0.954, 0.0089, 2
model-1578006479,1578006629.074,1.0, 0.0, 0.973, 0.0063, 3
model-1578006479,1578006639.605,0.8, 0.0253, 0.965, 0.0082, 3
model-1578006479,1578006650.273,1.0, 0.0, 0.977, 0.0071, 3
model-1578006479,1578006660.866,1.0, 0.0, 0.994, 0.0043, 3
model-1578006479,1578006674.03,1.0, 0.0006, 0.998, 0.0042, 4
model-1578006479,1578006684.734,0.933, 0.006, 0.981, 0.0064, 4
model-1578006479,1578006695.291,1.0, 0.0002, 0.985, 0.0063, 4
model-1578006479,1578006705.845,0.867, 0.0206, 0.969, 0.0079, 4
model-1578006479,1578006719.3,1.0, 0.0, 0.992, 0.0045, 5
model-1578006479,1578006729.881,0.867, 0.0207, 0.975, 0.0076, 5
model-1578006479,1578006740.452,0.933, 0.0102, 0.971, 0.0076, 5
model-1578006479,1578006751.111,0.933, 0.0069, 0.969, 0.0074, 5
model-1578006479,1578006764.645,1.0, 0.0, 0.994, 0.0048, 6
model-1578006479,1578006775.172,0.867, 0.0186, 0.963, 0.009, 6
model-1578006479,1578006785.837,1.0, 0.0001, 0.973, 0.0073, 6
model-1578006479,1578006796.359,1.0, 0.0002, 1.002, 0.0042, 6
model-1578006479,1578006809.589,1.0, 0.0, 0.99, 0.006, 7
model-1578006479,1578006820.113,1.0, 0.0, 0.979, 0.0065, 7
model-1578006479,1578006830.608,1.0, 0.0, 0.992, 0.0058, 7
model-1578006479,1578006841.094,1.0, 0.0, 0.981, 0.0057, 7
model-1578006479,1578006854.447,1.0, 0.0, 1.004, 0.004, 8
model-1578006479,1578006865.039,1.0, 0.0, 1.006, 0.0037, 8
model-1578006479,1578006875.675,1.0, 0.0024, 1.002, 0.0036, 8
model-1578006479,1578006886.193,1.0, 0.0001, 0.985, 0.0064, 8
model-1578006479,1578006899.279,1.0, 0.0, 0.996, 0.0053, 9
model-1578006479,1578006909.914,0.933, 0.0103, 0.977, 0.0072, 9
model-1578006479,1578006920.488,1.0, 0.0, 1.0, 0.0042, 9
model-1578006479,1578006930.982,1.0, 0.0, 0.994, 0.0051, 9
model-1578006479,1578006944.22,1.0, 0.0, 0.979, 0.0063, 10
model-1578006479,1578006954.733,1.0, 0.0, 1.002, 0.0037, 10
model-1578006479,1578006965.376,1.0, 0.0, 0.983, 0.0068, 10
model-1578006479,1578006975.982,1.0, 0.0, 0.985, 0.0059, 10
model-1578006479,1578006989.084,1.0, 0.0, 1.002, 0.0037, 11
model-1578006479,1578006999.592,1.0, 0.0003, 0.979, 0.0073, 11
model-1578006479,1578007010.231,0.933, 0.0082, 0.956, 0.0094, 11
model-1578006479,1578007020.751,1.0, 0.0, 0.946, 0.0109, 11
model-1578006479,1578007033.864,1.0, 0.0016, 0.956, 0.0098, 12
model-1578006479,1578007044.566,1.0, 0.0, 0.958, 0.0101, 12
model-1578006479,1578007055.1,1.0, 0.0, 0.981, 0.0072, 12
model-1578006479,1578007065.598,0.933, 0.012, 0.944, 0.0125, 12
model-1578006479,1578007078.83,0.867, 0.0142, 0.975, 0.0079, 13
model-1578006479,1578007089.374,1.0, 0.0, 0.99, 0.0054, 13
model-1578006479,1578007099.909,1.0, 0.0, 0.963, 0.0092, 13
model-1578006479,1578007110.574,1.0, 0.0, 0.996, 0.0049, 13
model-1578006479,1578007123.598,1.0, 0.0, 1.006, 0.0034, 14
model-1578006479,1578007134.104,1.0, 0.0, 0.992, 0.0059, 14
model-1578006479,1578007144.777,1.0, 0.0, 0.99, 0.0056, 14
model-1578006479,1578007155.284,1.0, 0.0, 1.0, 0.0044, 14
model-1578006479,1578007168.43,1.0, 0.0, 0.981, 0.0069, 15
model-1578006479,1578007179.119,0.8, 0.0299, 0.956, 0.0107, 15
model-1578006479,1578007189.626,1.0, 0.0, 0.981, 0.0073, 15
model-1578006479,1578007200.125,1.0, 0.0, 0.975, 0.0076, 15
model-1578007312,1578007324.874,0.2, 0.0684, 0.298, 0.0717, 0
model-1578007312,1578007335.694,0.667, 0.0458, 0.419, 0.0553, 0
model-1578007312,1578007346.302,0.667, 0.0373, 0.765, 0.031, 0
model-1578007312,1578007356.873,0.933, 0.0119, 0.825, 0.0225, 0
model-1578007312,1578007370.137,1.0, 0.0043, 0.8, 0.0255, 1
model-1578007312,1578007380.748,0.867, 0.0157, 0.904, 0.0148, 1
model-1578007312,1578007391.306,1.0, 0.0027, 0.86, 0.0193, 1
