model-1577999334,1577999359.602,0.867, 0.0122, 0.76, 0.0308, 0
model-1577999334,1577999392.229,0.933, 0.0073, 0.919, 0.0135, 1
model-1577999334,1577999422.53,1.0, 0.0011, 0.983, 0.0064, 2
model-1577999334,1577999453.358,1.0, 0.0004, 0.967, 0.0077, 3
model-1577999334,1577999483.549,1.0, 0.0, 0.992, 0.0045, 4
model-1577999334,1577999514.009,1.0, 0.0, 0.979, 0.0062, 5
model-1577999334,1577999544.561,1.0, 0.0, 0.994, 0.0037, 6
model-1577999334,1577999577.497,1.0, 0.0, 0.983, 0.0058, 7
model-1577999334,1577999608.087,1.0, 0.0, 0.996, 0.0042, 8
model-1577999334,1577999638.907,1.0, 0.0, 0.996, 0.0043, 9
